Record Length,30000,,Source,CH1,CH2
Sample Interval,0.0002000000000,,Second,Volt,Volt
,,,-2.94480000000,0.96000,-0.08000
,,,-2.94459975000,0.96000,-0.04000
,,,-2.94439975000,0.96000,-0.08000
,,,-2.94420000000,0.96000,-0.08000
,,,-2.94400000000,0.92000,-0.08000
,,,-2.94380000000,0.96000,-0.08000
,,,-2.94360000000,0.96000,-0.08000
,,,-2.94340000000,0.96000,-0.08000
,,,-2.94319975000,0.92000,-0.08000
,,,-2.94299975000,0.96000,-0.08000
,,,-2.94279975000,0.96000,-0.08000
,,,-2.94260000000,0.96000,-0.04000
,,,-2.94240000000,0.96000,-0.12000
,,,-2.94220000000,0.96000,-0.08000
,,,-2.94200000000,0.96000,-0.08000
,,,-2.94180000000,0.96000,-0.04000
,,,-2.94159975000,0.92000,-0.08000
,,,-2.94139975000,0.96000,-0.08000
,,,-2.94120000000,0.92000,-0.08000
,,,-2.94100000000,0.96000,-0.08000
,,,-2.94080000000,0.96000,-0.08000
,,,-2.94060000000,0.96000,-0.08000
,,,-2.94040000000,0.96000,-0.08000
,,,-2.94019975000,0.96000,-0.08000
,,,-2.93999975000,0.96000,-0.08000
,,,-2.93980000000,0.92000,-0.08000
,,,-2.93960000000,0.96000,-0.08000
,,,-2.93940000000,0.92000,-0.08000
,,,-2.93920000000,0.96000,-0.08000
,,,-2.93900000000,0.92000,-0.08000
,,,-2.93879975000,0.96000,-0.08000
,,,-2.93859975000,0.96000,-0.08000
,,,-2.93840000000,0.92000,-0.08000
,,,-2.93820000000,0.92000,-0.08000
,,,-2.93800000000,0.92000,-0.08000
,,,-2.93780000000,0.96000,-0.08000
,,,-2.93760000000,0.92000,-0.08000
,,,-2.93739975000,0.96000,-0.08000
,,,-2.93719975000,0.92000,-0.08000
,,,-2.93700000000,0.96000,-0.08000
,,,-2.93680000000,0.96000,-0.08000
,,,-2.93660000000,0.96000,-0.04000
,,,-2.93640000000,0.92000,-0.12000
,,,-2.93620000000,0.96000,-0.08000
,,,-2.93599975000,0.92000,-0.08000
,,,-2.93579975000,0.96000,-0.08000
,,,-2.93560000000,0.96000,-0.08000
,,,-2.93540000000,0.96000,-0.08000
,,,-2.93520000000,0.96000,-0.04000
,,,-2.93500000000,0.96000,-0.04000
,,,-2.93480000000,0.96000,-0.08000
,,,-2.93460000000,0.96000,-0.08000
,,,-2.93439975000,0.96000,-0.08000
,,,-2.93419975000,0.96000,-0.08000
,,,-2.93400000000,0.92000,-0.08000
,,,-2.93380000000,0.96000,-0.04000
,,,-2.93360000000,0.96000,-0.08000
,,,-2.93340000000,0.96000,-0.08000
,,,-2.93320000000,0.92000,-0.08000
,,,-2.93299975000,0.96000,-0.08000
,,,-2.93279975000,0.92000,-0.08000
,,,-2.93260000000,0.96000,-0.08000
,,,-2.93240000000,0.96000,-0.04000
,,,-2.93220000000,0.92000,-0.08000
,,,-2.93200000000,0.92000,-0.08000
,,,-2.93180000000,0.92000,-0.08000
,,,-2.93159975000,0.96000,-0.08000
,,,-2.93139975000,0.96000,-0.08000
,,,-2.93120000000,0.96000,-0.08000
,,,-2.93100000000,0.92000,-0.08000
,,,-2.93080000000,0.96000,-0.08000
,,,-2.93060000000,0.96000,-0.04000
,,,-2.93040000000,0.92000,-0.08000
,,,-2.93019975000,0.96000,-0.04000
,,,-2.92999975000,0.92000,-0.08000
,,,-2.92980000000,0.92000,-0.08000
,,,-2.92960000000,0.92000,-0.04000
,,,-2.92940000000,0.96000,-0.08000
,,,-2.92920000000,0.96000,-0.08000
,,,-2.92900000000,0.96000,-0.08000
,,,-2.92879975000,0.92000,-0.08000
,,,-2.92859975000,0.92000,-0.08000
,,,-2.92840000000,0.96000,-0.08000
,,,-2.92820000000,0.92000,-0.08000
,,,-2.92800000000,0.96000,-0.08000
,,,-2.92780000000,0.92000,-0.08000
,,,-2.92760000000,0.96000,-0.08000
,,,-2.92739975000,0.96000,-0.08000
,,,-2.92719975000,0.96000,-0.08000
,,,-2.92699975000,0.92000,-0.08000
,,,-2.92680000000,0.92000,-0.08000
,,,-2.92660000000,0.96000,-0.08000
,,,-2.92640000000,0.96000,-0.08000
,,,-2.92620000000,0.96000,-0.08000
,,,-2.92600000000,0.96000,-0.08000
,,,-2.92579975000,0.96000,-0.08000
,,,-2.92559975000,0.96000,-0.08000
,,,-2.92540000000,0.92000,-0.08000
,,,-2.92520000000,0.96000,-0.08000
,,,-2.92500000000,0.96000,-0.08000
,,,-2.92480000000,0.92000,-0.08000
,,,-2.92460000000,0.92000,-0.08000
,,,-2.92439975000,0.96000,-0.08000
,,,-2.92419975000,0.96000,-0.08000
,,,-2.92400000000,0.96000,-0.04000
,,,-2.92380000000,0.96000,-0.08000
,,,-2.92360000000,0.96000,-0.08000
,,,-2.92340000000,0.96000,-0.08000
,,,-2.92320000000,0.96000,-0.08000
,,,-2.92299975000,0.96000,-0.08000
,,,-2.92279975000,0.96000,-0.08000
,,,-2.92260000000,0.96000,-0.08000
,,,-2.92240000000,0.96000,-0.08000
,,,-2.92220000000,0.96000,-0.08000
,,,-2.92200000000,0.92000,-0.08000
,,,-2.92180000000,0.92000,-0.08000
,,,-2.92159975000,0.92000,-0.08000
,,,-2.92139975000,0.96000,-0.08000
,,,-2.92120000000,0.96000,-0.08000
,,,-2.92100000000,0.96000,-0.04000
,,,-2.92080000000,0.96000,-0.04000
,,,-2.92060000000,0.96000,-0.04000
,,,-2.92040000000,0.96000,-0.04000
,,,-2.92019975000,0.96000,-0.04000
,,,-2.91999975000,0.96000,-0.04000
,,,-2.91980000000,0.96000,-0.08000
,,,-2.91960000000,0.96000,-0.04000
,,,-2.91940000000,0.92000,-0.08000
,,,-2.91920000000,0.96000,-0.08000
,,,-2.91900000000,0.96000,-0.08000
,,,-2.91880000000,0.96000,-0.08000
,,,-2.91859975000,0.92000,-0.08000
,,,-2.91839975000,0.92000,-0.08000
,,,-2.91820000000,0.96000,-0.04000
,,,-2.91800000000,0.96000,-0.04000
,,,-2.91780000000,0.92000,-0.08000
,,,-2.91760000000,0.96000,-0.08000
,,,-2.91740000000,0.96000,-0.08000
,,,-2.91719975000,0.96000,-0.08000
,,,-2.91699975000,0.96000,-0.04000
,,,-2.91680000000,0.96000,-0.08000
,,,-2.91660000000,0.92000,-0.08000
,,,-2.91640000000,0.96000,-0.08000
,,,-2.91620000000,0.96000,-0.08000
,,,-2.91600000000,0.96000,-0.08000
,,,-2.91579975000,0.96000,-0.08000
,,,-2.91559975000,0.92000,-0.08000
,,,-2.91540000000,0.96000,-0.08000
,,,-2.91520000000,0.96000,-0.08000
,,,-2.91500000000,0.96000,-0.04000
,,,-2.91480000000,0.92000,-0.08000
,,,-2.91460000000,0.96000,-0.08000
,,,-2.91439975000,0.96000,-0.08000
,,,-2.91419975000,0.92000,-0.08000
,,,-2.91400000000,0.96000,-0.08000
,,,-2.91380000000,0.92000,-0.04000
,,,-2.91360000000,0.92000,-0.08000
,,,-2.91340000000,0.96000,-0.04000
,,,-2.91320000000,0.96000,-0.04000
,,,-2.91299975000,0.92000,-0.08000
,,,-2.91279975000,0.96000,-0.08000
,,,-2.91260000000,0.92000,-0.08000
,,,-2.91240000000,0.96000,-0.08000
,,,-2.91220000000,0.92000,-0.08000
,,,-2.91200000000,0.92000,-0.08000
,,,-2.91180000000,0.96000,-0.08000
,,,-2.91159975000,0.96000,-0.04000
,,,-2.91139975000,0.96000,-0.08000
,,,-2.91119975000,0.96000,-0.08000
,,,-2.91100000000,0.96000,-0.08000
,,,-2.91080000000,0.96000,-0.08000
,,,-2.91060000000,0.96000,-0.08000
,,,-2.91040000000,0.92000,-0.08000
,,,-2.91020000000,0.96000,-0.08000
,,,-2.90999975000,0.92000,-0.08000
,,,-2.90979975000,0.96000,-0.08000
,,,-2.90960000000,0.96000,-0.08000
,,,-2.90940000000,0.96000,-0.08000
,,,-2.90920000000,0.92000,-0.08000
,,,-2.90900000000,0.92000,-0.08000
,,,-2.90880000000,0.92000,-0.08000
,,,-2.90859975000,0.96000,-0.08000
,,,-2.90839975000,0.96000,-0.04000
,,,-2.90820000000,0.96000,-0.08000
,,,-2.90800000000,0.96000,-0.08000
,,,-2.90780000000,0.96000,-0.08000
,,,-2.90760000000,0.92000,-0.08000
,,,-2.90740000000,0.92000,-0.08000
,,,-2.90719975000,0.96000,-0.08000
,,,-2.90699975000,0.92000,-0.08000
,,,-2.90680000000,0.92000,-0.04000
,,,-2.90660000000,0.96000,-0.04000
,,,-2.90640000000,0.96000,-0.08000
,,,-2.90620000000,0.96000,-0.04000
,,,-2.90600000000,0.96000,-0.08000
,,,-2.90579975000,0.96000,-0.08000
,,,-2.90559975000,0.96000,-0.08000
,,,-2.90540000000,0.96000,-0.08000
,,,-2.90520000000,0.92000,-0.08000
,,,-2.90500000000,0.96000,-0.08000
,,,-2.90480000000,0.96000,-0.04000
,,,-2.90460000000,0.96000,-0.08000
,,,-2.90439975000,0.96000,-0.08000
,,,-2.90419975000,0.92000,-0.04000
,,,-2.90400000000,0.92000,-0.08000
,,,-2.90380000000,0.96000,-0.08000
,,,-2.90360000000,0.96000,-0.08000
,,,-2.90340000000,0.96000,-0.08000
,,,-2.90320000000,0.92000,-0.08000
,,,-2.90300000000,0.96000,-0.04000
,,,-2.90279975000,0.92000,-0.08000
,,,-2.90259975000,0.96000,-0.04000
,,,-2.90240000000,0.96000,-0.08000
,,,-2.90220000000,0.92000,-0.04000
,,,-2.90200000000,0.96000,-0.08000
,,,-2.90180000000,0.92000,-0.12000
,,,-2.90160000000,0.92000,-0.08000
,,,-2.90139975000,0.92000,-0.08000
,,,-2.90119975000,0.96000,-0.08000
,,,-2.90100000000,0.96000,-0.08000
,,,-2.90080000000,0.96000,-0.08000
,,,-2.90060000000,0.96000,-0.08000
,,,-2.90040000000,0.96000,-0.08000
,,,-2.90020000000,0.96000,-0.08000
,,,-2.89999975000,0.92000,-0.08000
,,,-2.89979975000,0.96000,-0.08000
,,,-2.89960000000,0.92000,-0.08000
,,,-2.89940000000,0.96000,-0.08000
,,,-2.89920000000,0.92000,-0.12000
,,,-2.89900000000,0.92000,-0.08000
,,,-2.89880000000,0.92000,-0.08000
,,,-2.89859975000,0.92000,-0.08000
,,,-2.89839975000,0.96000,-0.08000
,,,-2.89820000000,0.92000,-0.08000
,,,-2.89800000000,0.92000,-0.08000
,,,-2.89780000000,0.96000,-0.08000
,,,-2.89760000000,0.96000,-0.08000
,,,-2.89740000000,0.96000,-0.12000
,,,-2.89719975000,0.96000,-0.08000
,,,-2.89699975000,0.92000,-0.08000
,,,-2.89680000000,0.92000,-0.12000
,,,-2.89660000000,0.96000,-0.08000
,,,-2.89640000000,0.96000,-0.08000
,,,-2.89620000000,0.96000,-0.08000
,,,-2.89600000000,0.96000,-0.08000
,,,-2.89580000000,0.92000,-0.08000
,,,-2.89559975000,0.92000,-0.08000
,,,-2.89539975000,0.96000,-0.12000
,,,-2.89520000000,0.92000,-0.08000
,,,-2.89500000000,0.92000,-0.04000
,,,-2.89480000000,0.96000,-0.04000
,,,-2.89460000000,0.92000,-0.08000
,,,-2.89440000000,0.96000,-0.08000
,,,-2.89419975000,0.96000,-0.08000
,,,-2.89399975000,0.96000,-0.04000
,,,-2.89380000000,0.92000,-0.08000
,,,-2.89360000000,0.96000,-0.08000
,,,-2.89340000000,0.96000,-0.08000
,,,-2.89320000000,0.96000,-0.08000
,,,-2.89300000000,0.96000,-0.08000
,,,-2.89279975000,0.96000,-0.08000
,,,-2.89259975000,0.96000,-0.08000
,,,-2.89240000000,0.96000,-0.08000
,,,-2.89220000000,0.92000,-0.08000
,,,-2.89200000000,0.96000,-0.08000
,,,-2.89180000000,0.96000,-0.08000
,,,-2.89160000000,0.92000,-0.08000
,,,-2.89139975000,0.92000,-0.04000
,,,-2.89119975000,0.92000,-0.04000
,,,-2.89100000000,0.92000,-0.08000
,,,-2.89080000000,0.92000,-0.08000
,,,-2.89060000000,0.96000,-0.08000
,,,-2.89040000000,0.96000,-0.08000
,,,-2.89020000000,0.92000,-0.04000
,,,-2.88999975000,0.96000,-0.04000
,,,-2.88979975000,0.96000,-0.08000
,,,-2.88960000000,0.96000,-0.08000
,,,-2.88940000000,0.92000,-0.04000
,,,-2.88920000000,0.92000,-0.08000
,,,-2.88900000000,0.96000,-0.08000
,,,-2.88880000000,0.92000,-0.08000
,,,-2.88859975000,0.92000,-0.08000
,,,-2.88839975000,0.96000,-0.08000
,,,-2.88820000000,0.92000,-0.08000
,,,-2.88800000000,0.96000,-0.08000
,,,-2.88780000000,0.92000,-0.08000
,,,-2.88760000000,0.92000,-0.08000
,,,-2.88740000000,0.96000,-0.08000
,,,-2.88720000000,0.96000,-0.08000
,,,-2.88699975000,0.92000,-0.08000
,,,-2.88679975000,0.96000,-0.08000
,,,-2.88660000000,0.96000,-0.08000
,,,-2.88640000000,0.92000,-0.08000
,,,-2.88620000000,0.96000,-0.08000
,,,-2.88600000000,0.96000,-0.08000
,,,-2.88580000000,0.96000,-0.08000
,,,-2.88559975000,0.96000,-0.08000
,,,-2.88539975000,0.92000,-0.08000
,,,-2.88520000000,0.96000,-0.08000
,,,-2.88500000000,0.96000,-0.04000
,,,-2.88480000000,0.96000,-0.08000
,,,-2.88460000000,0.92000,-0.08000
,,,-2.88440000000,0.96000,-0.04000
,,,-2.88419975000,0.96000,-0.08000
,,,-2.88399975000,0.96000,-0.08000
,,,-2.88380000000,0.96000,-0.04000
,,,-2.88360000000,0.96000,-0.08000
,,,-2.88340000000,0.92000,-0.08000
,,,-2.88320000000,0.92000,-0.08000
,,,-2.88300000000,0.96000,-0.08000
,,,-2.88279975000,0.96000,-0.08000
,,,-2.88259975000,0.96000,-0.08000
,,,-2.88240000000,0.96000,-0.08000
,,,-2.88220000000,0.96000,-0.04000
,,,-2.88200000000,0.92000,-0.08000
,,,-2.88180000000,0.92000,-0.12000
,,,-2.88160000000,0.92000,-0.08000
,,,-2.88139975000,0.96000,-0.08000
,,,-2.88119975000,0.96000,-0.08000
,,,-2.88100000000,0.92000,-0.08000
,,,-2.88080000000,0.92000,-0.08000
,,,-2.88060000000,0.92000,-0.08000
,,,-2.88040000000,0.92000,-0.08000
,,,-2.88020000000,0.92000,-0.08000
,,,-2.88000000000,0.96000,-0.08000
,,,-2.87979975000,0.96000,-0.08000
,,,-2.87959975000,0.96000,-0.04000
,,,-2.87940000000,0.92000,-0.08000
,,,-2.87920000000,0.92000,-0.08000
,,,-2.87900000000,0.96000,-0.08000
,,,-2.87880000000,0.96000,-0.08000
,,,-2.87860000000,0.92000,-0.08000
,,,-2.87839975000,0.96000,-0.08000
,,,-2.87819975000,0.96000,-0.08000
,,,-2.87800000000,0.92000,-0.08000
,,,-2.87780000000,0.92000,-0.08000
,,,-2.87760000000,0.96000,-0.08000
,,,-2.87740000000,0.96000,-0.08000
,,,-2.87720000000,0.96000,-0.08000
,,,-2.87699975000,0.92000,-0.08000
,,,-2.87679975000,0.92000,-0.12000
,,,-2.87660000000,0.96000,-0.12000
,,,-2.87640000000,0.92000,-0.08000
,,,-2.87620000000,0.96000,-0.08000
,,,-2.87600000000,0.96000,-0.08000
,,,-2.87580000000,0.96000,-0.08000
,,,-2.87559975000,0.96000,-0.08000
,,,-2.87539975000,0.96000,-0.08000
